Proveedor,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44431,2441256,QUIKSILVER,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,4031,,,221592.62,,,901.4907761,,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44446,2446655,LEE,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,30,,,2240.9,,,27.84311626,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44433,2442309,REEF,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,2960,,,108871.91,,,661.9728845,,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44447,2446656,LEE,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,1288,,,89080.93,,,288.0476605,,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44455,2449309,QUIKSILVER,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,2,,,106.68,,,0.3468,,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44452,2449148,FOX,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,2196,,,126845.12,,,491.1123156,,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44457,2450152,CHAMPION,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,1926,,,97015.08,,,430.7296539,,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44457,2450151,CHAMPION,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,112,,,6491.84,,,103.947634,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44450,2449147,FOX,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,56,,,5811.08,,,51.97381701,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44450,2449308,QUIKSILVER,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,18,,,1431.9,,,16.70586975,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44450,2448450,REEF,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,1300,,,38320.22,,,290.7313344,,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44453,2449309,QUIKSILVER,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,484,,,25375.1,,,83.9256,,
OLA Y MONTAÑA S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44453,2449309,QUIKSILVER,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,3825,,,205938.81,,,855.4210416,,
OLA Y MONTAÑA S.A.C.,INFANTIL,MARCAS NACIONAL NINO,44453,2449553,QUIKSILVER,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,32,,,1357.88,,,29.69932401,
OLA Y MONTAÑA S.A.C.,INFANTIL,MARCAS NACIONAL NINO,44456,2449554,QUIKSILVER,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,483,,,18650.72,,,108.0178727,,
OLA Y MONTAÑA S.A.C.,MUJER,MARCAS JUVENIL NACIONAL MUJER,44455,2449306,CHAMPION,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,69,,,4297.84,,,64.03916739,
OLA Y MONTAÑA S.A.C.,MUJER,MARCAS JUVENIL NACIONAL MUJER,44457,2449307,CHAMPION,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,637,,,45871.83,,,142.4583539,,
OTTO JEANS S.A.C.,MUJER,INDEX MUJER,44439,2444847,INDEX,FLT,PROPIAS,CD Villa El Salvador,0,0.928103875,0,,16,,,752,,,14.849662,
OTTO JEANS S.A.C.,MUJER,INDEX MUJER,44439,2444848,INDEX,FLT,PROPIAS,CD Villa El Salvador,0.223639488,0,0,234,,,10998,,,52.33164019,,
OTTO JEANS S.A.C.,MUJER,INDEX MUJER,44433,2444126,INDEX,FLT,PROPIAS,CD Villa El Salvador,0.223639488,0,0,1080,,,41040,,,241.530647,,
OTTO JEANS S.A.C.,MUJER,INDEX MUJER,44450,2447784,INDEX,FLT,PROPIAS,CD Villa El Salvador,0.223639488,0,0,744,,,34968,,,166.3877791,,
OTTO JEANS S.A.C.,MUJER,INDEX MUJER,44450,2447783,INDEX,FLT,PROPIAS,CD Villa El Salvador,0,0.928103875,0,,56,,,2632,,,51.97381701,
P.T. MARKET S.R.L.,ELECTROHOGAR,FOTOGRAFIA,44439,5460075472,CANON,J&C,TERCERAS,CD Villa El Salvador,0,0,1.074831773,,,1,,,2849,,,1.074831773
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44441,2424539,DOLCE & GABANNA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,144,,,32251.4,,,25.76326902,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44441,2445083,AZZARO,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,150,,,1.5,,,26.01,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44441,2445083,CACHAREL,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,150,,,1.5,,,26.01,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44441,2445083,THIERRY MUGLER,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,30,,,0.3,,,5.202,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44441,2444479,TOUS,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,160,,,1.6,,,27.744,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44441,2424544,NARCISO RODRIGUEZ,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,18,,,4766.67,,,3.220408627,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446907,ELIZABETH ARDEN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,39,,,7243.43,,,6.977552026,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446907,LANCOME,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,335,,,70382.49,,,59.93538278,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446888,CHRISTIAN DIOR,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,190,,,49178.56,,,33.99320218,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446888,GIORGIO ARMANI,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,31,,,8602.82,,,5.546259302,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446888,GIVENCHY,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,18,,,3851.36,,,3.220408627,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446888,HUGO BOSS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,90,,,21032.56,,,16.10204314,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446888,LANCOME,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,104,,,31732.96,,,18.6068054,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446888,RALPH LAUREN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,22,,,5191.31,,,3.936054989,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446896,LACOSTE,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,167,,,1.67,,,28.9578,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446896,LACOSTE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,207,,,42097.67,,,37.03469921,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446896,SHISEIDO,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,16,,,3968.6,,,2.862585446,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446917,BULGARI,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,50,,,3356,,,8.94557952,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446917,CALVIN KLEIN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1180,,,95202.4,,,211.1156767,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446917,GUCCI,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,60,,,8095.2,,,10.73469542,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446917,LACOSTE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,250,,,20170,,,44.7278976,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446917,TOUS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,965,,,55075.4,,,172.6496847,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44446,2446917,DAVIDOFF,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,170,,,19478.6,,,30.41497037,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44449,2449061,ELIZABETH ARDEN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,800,,,49967,,,143.1292723,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44449,2449061,HUGO BOSS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,300,,,28272,,,53.67347712,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44449,2449061,LANCOME,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,500,,,62710,,,89.4557952,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44449,2449061,TOUS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,440,,,29532.8,,,78.72109978,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44449,2449061,DAVIDOFF,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,240,,,27499.2,,,42.9387817,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44449,2448522,CHRISTIAN DIOR,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,133,,,25039.61,,,23.79524152,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44456,2450028,BULGARI,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,2,,,389.29,,,0.357823181,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44456,2450028,CHANEL,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,2,,,341.69,,,0.357823181,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44456,2450028,GUCCI,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,2,,,554.04,,,0.357823181,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44456,2450028,GUERLAIN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1,,,225.15,,,0.17891159,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44456,2450028,ISSEY MIYAKE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1,,,200.75,,,0.17891159,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44456,2450028,LACOSTE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1,,,206.85,,,0.17891159,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44456,2450028,RALPH LAUREN,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1,,,212.95,,,0.17891159,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44456,2450028,YVES SAINT LAURENT,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1,,,304.47,,,0.17891159,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SELECTIVA,44456,2450028,DOLCE & GABANNA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,2,,,621.15,,,0.357823181,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44446,2446909,MAX FACTOR,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,324,,,11333.96,,,57.96735529,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44446,2446909,COVERGIRL,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,578,,,15278.17,,,103.4108993,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44446,2446918,JEANNE ARTHES,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,700,,,13762,,,125.2381133,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44446,2446918,ULRIC DE VARENS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,700,,,14189,,,125.2381133,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44449,2449065,JEANNE ARTHES,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,950,,,19256.5,,,169.9660109,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44449,2449065,ULRIC DE VARENS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,500,,,10135,,,89.4557952,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44456,2450033,JEANNE ARTHES,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1,,,33.05,,,0.17891159,,
PERFUMERIAS UNIDAS S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44456,2450033,ULRIC DE VARENS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,5,,,174.16,,,0.894557952,,
PERU BRANDS S.A.C.,ACCESORIOS,ACCESORIOS TERCERAS,44441,2446050,GUESS,SB,TERCERAS,CD Villa El Salvador,0.494129616,0,0,59,,,18496.7,,,29.15364734,,
PRIDE CORPORATION S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,44440,2445765,DUNKELVOLK,PQ,TERCERAS,CD Villa El Salvador,0,0.1734,0,,240,,,7310.4,,,41.616,
PRIDE CORPORATION S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,44440,2445766,DUNKELVOLK,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,3670,,,111788.2,,,636.378,,
PRIDE CORPORATION S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44432,2441938,DUNKELVOLK,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,108,,,3660.85,,,18.7272,,
PRIDE CORPORATION S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44432,2441938,DUNKELVOLK,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,2868,,,109446.61,,,641.3980516,,
PRIDE CORPORATION S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44433,2441938,DUNKELVOLK,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,79,,,2726.63,,,13.6986,,
PRIDE CORPORATION S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44433,2441938,DUNKELVOLK,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,3270,,,123539.81,,,731.3011258,,
PRIDE CORPORATION S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44436,2444963,DUNKELVOLK,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,877,,,26713.42,,,196.131831,,
PRIDE CORPORATION S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44453,2449461,DUNKELVOLK,FLT,TERCERAS,CD Villa El Salvador,0,0.928103875,0,,14,,,426.44,,,12.99345425,
PRIDE CORPORATION S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44454,2449462,DUNKELVOLK,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,97,,,3025.81,,,16.8198,,
PRIDE CORPORATION S.A.C.,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,44454,2449462,DUNKELVOLK,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,3742,,,144125.2,,,836.8589641,,
PRIDE CORPORATION S.A.C.,INFANTIL,MARCAS NACIONAL NINO,44455,2449146,DUNKELVOLK,FLT,TERCERAS,CD Villa El Salvador,0.223639488,0,0,272,,,8801.78,,,60.82994074,,
PRODUCTOS PARAISO DEL PERU S.A.C.,DECOHOGAR,DORMITORIO,44432,5460075354,PARAISO,BT - OTROS,TERCERAS,CD Villa El Salvador,0,0,33.69128887,,,2,,,2491,,,67.38257773
PRODUCTOS PARAISO DEL PERU S.A.C.,DECOHOGAR,DORMITORIO,44446,2446824,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,0,44.45155332,0,,50,,,36860,,,2222.577666,
PRODUCTOS PARAISO DEL PERU S.A.C.,DECOHOGAR,DORMITORIO,44455,2446824,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,0,44.45155332,0,,27,,,24867,,,1200.19194,
PRODUCTOS PARAISO DEL PERU S.A.C.,DECOHOGAR,DORMITORIO,44454,2446824,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,0,44.45155332,0,,39,,,21138,,,1733.61058,
PRODUCTOS PARAISO DEL PERU S.A.C.,DECOHOGAR,DORMITORIO,44456,2446824,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,0,44.45155332,0,,30,,,13440,,,1333.5466,
PRODUCTOS PARAISO DEL PERU S.A.C.,OTROS,PROMOCIONES MISCELANEO,44440,2444044,PARAISO,SB,TERCERAS,CD Villa El Salvador,0.494129616,0,0,639000,,,415350,,,315748.8246,,
PRODUCTOS PARAISO DEL PERU S.A.C.,OTROS,PROMOCIONES MISCELANEO,44447,2444044,PARAISO,SB,TERCERAS,CD Villa El Salvador,0.494129616,0,0,230000,,,149500,,,113649.8117,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44442,2446786,CAROLINA HERRERA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,480,,,100633.86,,,85.87756339,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44442,2446786,JEAN PAUL GAULTIER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,142,,,33886.71,,,25.40544584,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44442,2446786,NINA RICCI,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,10,,,1885.4,,,1.789115904,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44442,2446786,PACO RABANNE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,164,,,36588.71,,,29.34150083,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44442,2446786,VERSACE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,91,,,15009.12,,,16.28095473,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44442,2446895,NINA RICCI,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,100,,,1,,,17.34,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44442,2446785,CLARINS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,120,,,15278.13,,,21.46939085,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44442,2446793,NINA RICCI,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,156,,,22956.31,,,27.9102081,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44442,2446892,CAROLINA HERRERA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,82,,,18462.3,,,14.67075041,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44455,2450783,CAROLINA HERRERA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,2,,,438.09,,,0.357823181,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44455,2450783,NINA RICCI,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1,,,109.22,,,0.17891159,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44455,2450783,PACO RABANNE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,2,,,269.21,,,0.357823181,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44455,2450783,VERSACE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,2,,,395.38,,,0.357823181,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44450,2449359,CAROLINA HERRERA,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,387,,,3.87,,,67.1058,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44450,2449359,JEAN PAUL GAULTIER,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,101,,,1.01,,,17.5134,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44450,2449359,MOSCHINO,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,30,,,0.3,,,5.202,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44450,2449359,PACO RABANNE,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,390,,,3.9,,,67.626,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44450,2449359,VERSACE,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,39,,,0.39,,,6.7626,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44450,2449357,CAROLINA HERRERA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,3464,,,558348.32,,,619.7497491,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44450,2449357,NINA RICCI,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,1000,,,67110,,,178.9115904,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44450,2449357,PACO RABANNE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,428,,,34526.76,,,76.57416069,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44450,2449357,VERSACE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,735,,,130336.13,,,131.5000189,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44450,2448261,JEAN PAUL GAULTIER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,50,,,10037,,,8.94557952,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44450,2448261,PACO RABANNE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,60,,,11312.4,,,10.73469542,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44453,2449635,CAROLINA HERRERA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,17,,,4280.31,,,3.041497037,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44453,2449635,JEAN PAUL GAULTIER,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,30,,,6190.65,,,5.367347712,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44453,2449635,MOSCHINO,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,5,,,912.2,,,0.894557952,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44453,2449635,NINA RICCI,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,7,,,721.77,,,1.252381133,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44453,2449635,PACO RABANNE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,44,,,9595.29,,,7.872109978,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44453,2449635,VERSACE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,5,,,1217.25,,,0.894557952,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44453,2446801,PACO RABANNE,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,554,,,118129.12,,,99.11702108,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44453,2446808,CLARINS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,90,,,18854.1,,,16.10204314,,
PUIG PERU S.A.,BELLEZA,PERF. SELECTIVA,44453,2446902,PACO RABANNE,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,331,,,3.31,,,57.3954,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44442,2446799,SHAKIRA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,304,,,15275.03,,,54.38912348,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44442,2446799,AGATA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,131,,,7903.23,,,23.43741834,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44442,2446791,ANTONIO BANDERAS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,74,,,4679.34,,,13.23945769,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44442,2446791,BENETTON,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,55,,,4362.88,,,9.840137472,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44442,2446800,AGATHA RUIZ DE LA PRADA,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,129,,,1.29,,,22.3686,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44442,2446800,SHAKIRA,PQ,TERCERAS,CD Villa El Salvador,0.1734,0,0,605,,,6.05,,,104.907,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44455,2450782,AGATHA RUIZ DE LA PRADA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,5,,,234.52,,,0.894557952,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44455,2450782,AGUA BRAVA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,4,,,175.4,,,0.715646362,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44455,2450782,ANTONIO BANDERAS,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,22,,,984.02,,,3.936054989,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44455,2450782,BENETTON,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,31,,,1980.24,,,5.546259302,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,44455,2450782,PACHA,J&C,TERCERAS,CD Villa El Salvador,0.17891159,0,0,18,,,364.86,,,3.220408627,,
